"","Order.Date","Ship.Date","date.var","Year","Month","Ship.Mode","Customer.Name","Segment","Country","City","State","Postal.Code","Region","Product.ID","Category","Sub.Category","Product.Name","Sales"
"2723",2017-04-14,2017-04-19,5,"2017","Apr","Second Class","Tom Boeckenhauer","Consumer","United States","Alexandria","Virginia",22304,"South","OFF-ST-10001558","Office Supplies","Storage","Acco Perma 4000 Stacking Storage Drawers",81.2
"2724",2015-10-04,2015-10-08,4,"2015","Oct","Standard Class","David Flashing","Consumer","United States","Vallejo","California",94591,"West","OFF-LA-10004689","Office Supplies","Labels","Avery 512",14.45
"2725",2015-10-04,2015-10-08,4,"2015","Oct","Standard Class","David Flashing","Consumer","United States","Vallejo","California",94591,"West","OFF-BI-10002867","Office Supplies","Binders","GBC Recycled Regency Composition Covers",95.648
"2726",2018-11-07,2018-11-13,6,"2018","Nov","Standard Class","Emily Phan","Consumer","United States","Philadelphia","Pennsylvania",19120,"East","TEC-PH-10003811","Technology","Phones","Jabra Supreme Plus Driver Edition Headset",359.97
"2727",2018-11-07,2018-11-13,6,"2018","Nov","Standard Class","Emily Phan","Consumer","United States","Philadelphia","Pennsylvania",19120,"East","FUR-TA-10000849","Furniture","Tables","Bevis Rectangular Conference Tables",350.352
"2728",2018-12-22,2018-12-24,2,"2018","Dec","First Class","Sally Knutson","Consumer","United States","Toledo","Ohio",43615,"East","OFF-BI-10000848","Office Supplies","Binders","Angle-D Ring Binders",1.641
"2729",2018-12-22,2018-12-24,2,"2018","Dec","First Class","Sally Knutson","Consumer","United States","Toledo","Ohio",43615,"East","TEC-PH-10003072","Technology","Phones","Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System",629.958
"2730",2018-02-13,2018-02-19,6,"2018","Feb","Standard Class","Fred Harton","Consumer","United States","Seattle","Washington",98105,"West","OFF-AR-10001547","Office Supplies","Art","Newell 311",6.63
"2731",2018-02-13,2018-02-19,6,"2018","Feb","Standard Class","Fred Harton","Consumer","United States","Seattle","Washington",98105,"West","TEC-AC-10001838","Technology","Accessories","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",799.96
"2732",2018-02-13,2018-02-19,6,"2018","Feb","Standard Class","Fred Harton","Consumer","United States","Seattle","Washington",98105,"West","FUR-FU-10004017","Furniture","Furnishings","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53
"2733",2015-07-02,2015-07-06,4,"2015","Jul","Standard Class","Eric Hoffmann","Consumer","United States","Plainfield","New Jersey",7060,"East","TEC-PH-10002923","Technology","Phones","Logitech B530 USB Headset - headset - Full size, Binaural",73.98
"2734",2015-07-02,2015-07-06,4,"2015","Jul","Standard Class","Eric Hoffmann","Consumer","United States","Plainfield","New Jersey",7060,"East","OFF-AR-10000716","Office Supplies","Art","DIXON Ticonderoga Erasable Checking Pencils",5.58
"2735",2016-02-21,2016-02-23,2,"2016","Feb","Second Class","Joe Elijah","Consumer","United States","Las Cruces","New Mexico",88001,"West","OFF-PA-10000249","Office Supplies","Paper","Easy-staple paper",49.12
"2736",2016-11-13,2016-11-19,6,"2016","Nov","Standard Class","Ken Lonsdale","Consumer","United States","Newark","Delaware",19711,"East","TEC-PH-10003691","Technology","Phones","BlackBerry Q10",377.97
"2737",2016-11-13,2016-11-19,6,"2016","Nov","Standard Class","Ken Lonsdale","Consumer","United States","Newark","Delaware",19711,"East","OFF-PA-10001560","Office Supplies","Paper","Adams Telephone Message Books, 5 1/4” x 11”",42.28
"2738",2016-11-13,2016-11-19,6,"2016","Nov","Standard Class","Ken Lonsdale","Consumer","United States","Newark","Delaware",19711,"East","FUR-BO-10004467","Furniture","Bookcases","Bestar Classic Bookcase",299.97
"2739",2016-11-13,2016-11-19,6,"2016","Nov","Standard Class","Ken Lonsdale","Consumer","United States","Newark","Delaware",19711,"East","TEC-PH-10001819","Technology","Phones","Innergie mMini Combo Duo USB Travel Charging Kit",89.98
"2740",2018-04-16,2018-04-18,2,"2018","Apr","First Class","Edward Becker","Corporate","United States","Hoover","Alabama",35244,"South","OFF-SU-10000157","Office Supplies","Supplies","Compact Automatic Electric Letter Opener",477.24
"2741",2018-04-16,2018-04-18,2,"2018","Apr","First Class","Edward Becker","Corporate","United States","Hoover","Alabama",35244,"South","TEC-AC-10004227","Technology","Accessories","SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card",25.98
"2742",2017-02-25,2017-02-27,2,"2017","Feb","Second Class","Bruce Degenhardt","Consumer","United States","Newark","Ohio",43055,"East","OFF-EN-10003134","Office Supplies","Envelopes","Staple envelope",46.72
"2743",2015-11-04,2015-11-08,4,"2015","Nov","Standard Class","MaryBeth Skach","Consumer","United States","San Diego","California",92037,"West","FUR-FU-10004671","Furniture","Furnishings","Executive Impressions 12"" Wall Clock",35.34
"2744",2016-06-20,2016-06-25,5,"2016","Jun","Second Class","Stewart Carmichael","Corporate","United States","San Francisco","California",94122,"West","FUR-FU-10002253","Furniture","Furnishings","Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64
"2745",2016-06-20,2016-06-25,5,"2016","Jun","Second Class","Stewart Carmichael","Corporate","United States","San Francisco","California",94122,"West","TEC-PH-10002726","Technology","Phones","netTALK DUO VoIP Telephone Service",125.976
"2746",2018-08-07,2018-08-11,4,"2018","Aug","Second Class","Fred McMath","Consumer","United States","Jacksonville","North Carolina",28540,"South","TEC-AC-10004571","Technology","Accessories","Logitech G700s Rechargeable Gaming Mouse",79.992
"2747",2015-05-12,2015-05-17,5,"2015","May","Standard Class","Kean Thornton","Consumer","United States","Franklin","Massachusetts",2038,"East","FUR-TA-10002228","Furniture","Tables","Bevis Traditional Conference Table Top, Plinth Base",700.056
"2748",2016-11-22,2016-11-26,4,"2016","Nov","Standard Class","Anne Pryor","Home Office","United States","Frisco","Texas",75034,"Central","TEC-AC-10004127","Technology","Accessories","SanDisk Cruzer 8 GB USB Flash Drive",27.168
"2749",2016-12-04,2016-12-08,4,"2016","Dec","Standard Class","Ritsa Hightower","Consumer","United States","Tallahassee","Florida",32303,"South","OFF-BI-10001553","Office Supplies","Binders","SpineVue Locking Slant-D Ring Binders by Cardinal",8.226
"2750",2015-06-08,2015-06-14,6,"2015","Jun","Standard Class","Carlos Soltero","Consumer","United States","Seattle","Washington",98115,"West","FUR-CH-10002758","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552
"2751",2015-08-08,2015-08-11,3,"2015","Aug","Second Class","Tamara Manning","Consumer","United States","Vacaville","California",95687,"West","OFF-ST-10000532","Office Supplies","Storage","Advantus Rolling Drawer Organizers",423.28
"2752",2015-05-26,2015-05-30,4,"2015","May","Standard Class","Herbert Flentye","Consumer","United States","Los Angeles","California",90008,"West","FUR-CH-10000988","Furniture","Chairs","Hon Olson Stacker Stools",225.296
"2753",2016-04-17,2016-04-21,4,"2016","Apr","Standard Class","George Ashbrook","Consumer","United States","San Francisco","California",94122,"West","OFF-AR-10003251","Office Supplies","Art","Prang Drawing Pencil Set",5.56
"2754",2016-04-17,2016-04-21,4,"2016","Apr","Standard Class","George Ashbrook","Consumer","United States","San Francisco","California",94122,"West","TEC-AC-10003174","Technology","Accessories","Plantronics S12 Corded Telephone Headset System",323.37
"2755",2016-04-17,2016-04-21,4,"2016","Apr","Standard Class","George Ashbrook","Consumer","United States","San Francisco","California",94122,"West","TEC-PH-10002310","Technology","Phones","Plantronics Calisto P620-M USB Wireless Speakerphone System",783.96
"2756",2016-04-17,2016-04-21,4,"2016","Apr","Standard Class","George Ashbrook","Consumer","United States","San Francisco","California",94122,"West","OFF-AP-10002651","Office Supplies","Appliances","Hoover Upright Vacuum With Dirt Cup",1447.65
"2757",2016-04-17,2016-04-21,4,"2016","Apr","Standard Class","George Ashbrook","Consumer","United States","San Francisco","California",94122,"West","OFF-PA-10001184","Office Supplies","Paper","Xerox 1903",11.96
"2758",2017-06-11,2017-06-13,2,"2017","Jun","Second Class","Erica Smith","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10002402","Technology","Accessories","Razer Kraken PRO Over Ear PC and Music Headset",239.97
"2759",2017-03-11,2017-03-15,4,"2017","Mar","Standard Class","Julie Prescott","Home Office","United States","Columbus","Georgia",31907,"South","FUR-FU-10004270","Furniture","Furnishings","Executive Impressions 13"" Clairmont Wall Clock",76.92
"2760",2017-03-11,2017-03-15,4,"2017","Mar","Standard Class","Julie Prescott","Home Office","United States","Columbus","Georgia",31907,"South","OFF-ST-10001526","Office Supplies","Storage","Iceberg Mobile Mega Data/Printer Cart",481.32
"2761",2015-05-26,2015-05-29,3,"2015","May","First Class","Dean percer","Home Office","United States","Murray","Utah",84107,"West","OFF-PA-10002893","Office Supplies","Paper","Wirebound Service Call Books, 5 1/2"" x 4""",48.4
"2762",2018-10-12,2018-10-14,2,"2018","Oct","First Class","Neil Knudson","Home Office","United States","San Francisco","California",94110,"West","TEC-AC-10003709","Technology","Accessories","Maxell 4.7GB DVD-R 5/Pack",0.99
"2763",2018-10-12,2018-10-14,2,"2018","Oct","First Class","Neil Knudson","Home Office","United States","San Francisco","California",94110,"West","OFF-BI-10001191","Office Supplies","Binders","Canvas Sectional Post Binders",101.84
"2764",2018-06-22,2018-06-28,6,"2018","Jun","Standard Class","Paul Lucas","Home Office","United States","Philadelphia","Pennsylvania",19140,"East","OFF-BI-10003166","Office Supplies","Binders","GBC Plasticlear Binding Covers",10.332
"2765",2018-06-22,2018-06-28,6,"2018","Jun","Standard Class","Paul Lucas","Home Office","United States","Philadelphia","Pennsylvania",19140,"East","OFF-BI-10003982","Office Supplies","Binders","Wilson Jones Century Plastic Molded Ring Binders",31.155
"2766",2018-06-22,2018-06-28,6,"2018","Jun","Standard Class","Paul Lucas","Home Office","United States","Philadelphia","Pennsylvania",19140,"East","OFF-ST-10004835","Office Supplies","Storage","Plastic Stacking Crates & Casters",8.928
"2767",2018-01-15,2018-01-18,3,"2018","Jan","First Class","Robert Waldorf","Consumer","United States","Philadelphia","Pennsylvania",19134,"East","OFF-AP-10000159","Office Supplies","Appliances","Belkin F9M820V08 8 Outlet Surge",34.384
"2768",2018-01-15,2018-01-18,3,"2018","Jan","First Class","Robert Waldorf","Consumer","United States","Philadelphia","Pennsylvania",19134,"East","OFF-AP-10002945","Office Supplies","Appliances","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room",1924.16
"2769",2016-04-02,2016-04-07,5,"2016","Apr","Standard Class","Michael Oakman","Consumer","United States","Dallas","Texas",75220,"Central","OFF-AP-10001242","Office Supplies","Appliances","APC 7 Outlet Network SurgeArrest Surge Protector",32.192
"2770",2016-04-02,2016-04-07,5,"2016","Apr","Standard Class","Michael Oakman","Consumer","United States","Dallas","Texas",75220,"Central","TEC-AC-10003038","Technology","Accessories","Kingston Digital DataTraveler 16GB USB 2.0",50.12
"2771",2016-04-02,2016-04-07,5,"2016","Apr","Standard Class","Michael Oakman","Consumer","United States","Dallas","Texas",75220,"Central","TEC-AC-10003289","Technology","Accessories","Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard",47.976
"2772",2017-09-03,2017-09-10,7,"2017","Sep","Standard Class","Jennifer Jackson","Consumer","United States","Waukesha","Wisconsin",53186,"Central","OFF-ST-10000918","Office Supplies","Storage","Crate-A-Files",54.5
"2773",2018-12-10,2018-12-12,2,"2018","Dec","First Class","Brian Thompson","Consumer","United States","Fort Lauderdale","Florida",33311,"South","FUR-FU-10001940","Furniture","Furnishings","Staple-based wall hangings",19.104
"2774",2017-11-22,2017-11-26,4,"2017","Nov","Standard Class","Rob Dowd","Consumer","United States","Detroit","Michigan",48205,"Central","OFF-BI-10002852","Office Supplies","Binders","Ibico Standard Transparent Covers",49.44
"2775",2018-11-11,2018-11-18,7,"2018","Nov","Standard Class","Max Ludwig","Home Office","United States","Springfield","Ohio",45503,"East","OFF-PA-10004451","Office Supplies","Paper","Xerox 222",10.368
"2776",2017-10-21,2017-10-25,4,"2017","Oct","Standard Class","Joel Eaton","Consumer","United States","San Diego","California",92037,"West","OFF-ST-10004804","Office Supplies","Storage","Belkin 19"" Vented Equipment Shelf, Black",154.44
"2777",2016-12-21,2016-12-25,4,"2016","Dec","Standard Class","Elpida Rittenbach","Corporate","United States","Colorado Springs","Colorado",80906,"West","OFF-AP-10003971","Office Supplies","Appliances","Belkin 6 Outlet Metallic Surge Strip",60.984
"2778",2016-07-17,2016-07-19,2,"2016","Jul","Second Class","Jessica Myrick","Consumer","United States","Bakersfield","California",93309,"West","FUR-BO-10003159","Furniture","Bookcases","Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466
"2779",2018-04-30,2018-05-05,5,"2018","May","Standard Class","Saphhira Shifley","Corporate","United States","Pompano Beach","Florida",33068,"South","FUR-FU-10001935","Furniture","Furnishings","3M Hangers With Command Adhesive",23.68
"2780",2018-04-30,2018-05-05,5,"2018","May","Standard Class","Saphhira Shifley","Corporate","United States","Pompano Beach","Florida",33068,"South","TEC-AC-10003433","Technology","Accessories","Maxell 4.7GB DVD+R 5/Pack",2.376
"2781",2018-05-06,2018-05-08,2,"2018","May","First Class","Toby Carlisle","Consumer","United States","New York City","New York",10035,"East","OFF-LA-10004544","Office Supplies","Labels","Avery 505",59.2
"2782",2018-11-20,2018-11-27,7,"2018","Nov","Standard Class","Hunter Glantz","Consumer","United States","Lakeville","Minnesota",55044,"Central","OFF-AR-10001026","Office Supplies","Art","Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22
"2783",2017-11-11,2017-11-16,5,"2017","Nov","Standard Class","Lisa DeCherney","Consumer","United States","Detroit","Michigan",48234,"Central","TEC-PH-10001336","Technology","Phones","Digium D40 VoIP phone",257.98
"2784",2017-11-05,2017-11-10,5,"2017","Nov","Standard Class","Alejandro Savely","Corporate","United States","Philadelphia","Pennsylvania",19134,"East","TEC-PH-10003187","Technology","Phones","Anker Astro Mini 3000mAh Ultra-Compact Portable Charger",23.988
"2785",2017-10-09,2017-10-15,6,"2017","Oct","Standard Class","Michael Paige","Corporate","United States","Troy","Ohio",45373,"East","TEC-PH-10004897","Technology","Phones","Mediabridge Sport Armband iPhone 5s",23.976
"2786",2016-09-21,2016-09-23,2,"2016","Sep","First Class","Cynthia Delaney","Home Office","United States","Los Angeles","California",90036,"West","FUR-CH-10004997","Furniture","Chairs","Hon Every-Day Series Multi-Task Chairs",601.536
"2787",2016-09-21,2016-09-23,2,"2016","Sep","First Class","Cynthia Delaney","Home Office","United States","Los Angeles","California",90036,"West","OFF-FA-10002763","Office Supplies","Fasteners","Advantus Map Pennant Flags and Round Head Tacks",7.9
"2788",2015-12-02,2015-12-06,4,"2015","Dec","Standard Class","Michael Dominguez","Corporate","United States","Corpus Christi","Texas",78415,"Central","FUR-FU-10001588","Furniture","Furnishings","Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36
"2789",2015-12-02,2015-12-06,4,"2015","Dec","Standard Class","Michael Dominguez","Corporate","United States","Corpus Christi","Texas",78415,"Central","OFF-AR-10000940","Office Supplies","Art","Newell 343",16.464
"2790",2015-12-02,2015-12-06,4,"2015","Dec","Standard Class","Michael Dominguez","Corporate","United States","Corpus Christi","Texas",78415,"Central","FUR-FU-10002759","Furniture","Furnishings","12-1/2 Diameter Round Wall Clock",39.96
"2791",2015-09-21,2015-09-22,1,"2015","Sep","First Class","Brian Moss","Corporate","United States","Omaha","Nebraska",68104,"Central","OFF-AP-10000358","Office Supplies","Appliances","Fellowes Basic Home/Office Series Surge Protectors",25.96
